n_events,hit_rate,baseline_hit,lift,coverage,binomial_p,random_p,null_mean,holdout_n_events,holdout_hit_rate,holdout_baseline,holdout_lift,pair,aspect,bh_significant
72,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.01972644312841156,0.0757635924849961,0.06786427145708583,0.24722222222222223,19,0.3684210526315789,0.23972547436415018,1.5368456506709685,moon-neptune,30.0,False
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,2,0.0,0.23972547436415018,0.0,mercury-saturn,0.0,False
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,2,0.0,0.23972547436415018,0.0,mercury-saturn,45.0,False
15,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.004109675651752408,0.31998689549924764,0.3013972055888224,0.24306666666666665,4,0.25,0.23972547436415018,1.0428595486695857,mercury-venus,0.0,False
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,2,0.0,0.23972547436415018,0.0,sun-pluto,0.0,False
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,2,0.5,0.23972547436415018,2.0857190973391715,sun-pluto,90.0,False
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,2,0.5,0.23972547436415018,2.0857190973391715,sun-neptune,0.0,False
69,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.018904507998061076,0.08085144772743469,0.08582834331337326,0.25005797101449273,18,0.2777777777777778,0.23972547436415018,1.1587328318550953,moon-mars,0.0,False
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,2,0.5,0.23972547436415018,2.0857190973391715,sun-pluto,30.0,False
72,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.01972644312841156,0.0757635924849961,0.06786427145708583,0.24722222222222223,19,0.3157894736842105,0.23972547436415018,1.3172962720036872,moon-jupiter,60.0,False
72,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.01972644312841156,0.0757635924849961,0.06786427145708583,0.24722222222222223,19,0.2631578947368421,0.23972547436415018,1.097746893336406,moon-pluto,90.0,False
6,0.3333333333333333,0.25195473034205146,1.3229889864770668,0.0016438702607009632,0.4706970122271552,0.4750499001996008,0.24533333333333332,2,0.0,0.23972547436415018,0.0,venus-saturn,60.0,False
